Caption,BlockUntil,ChildStatus,GroupStatus,LastBoot,LastSync,LastSystemUpTimePollUtc,MachineType,MaxResponseTime,MinResponseTime,NodeName,PercentLoss,PercentMemoryAvailable,PercentMemoryUsed,StatusIcon,Comments,ConnectionType,Department,Latitude,Longitude,Region
091-226_5-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/9/2018 11:08:00 AM,11/21/2018 3:43:32 PM,11/21/2018 3:43:27 PM,"Brocade Communications Systems, Inc.",17,2,091-226_5-NB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.059362655,-81.230554916,North
091-227_9-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/9/2018 11:07:00 AM,11/21/2018 3:43:33 PM,11/21/2018 3:42:10 PM,"Brocade Communications Systems, Inc.",20,2,091-227_9-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.072909116,-81.248571595,North
091-229_0-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/9/2018 11:07:00 AM,11/21/2018 3:43:53 PM,11/21/2018 3:43:37 PM,"Brocade Communications Systems, Inc.",21,2,091-229_0-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.092990,-81.272750,North
091-208_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/30/2018 9:38:00 AM,11/21/2018 3:43:57 PM,11/21/2018 3:43:39 PM,"Brocade Communications Systems, Inc.",6,2,091-208_4-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,27.87614983,-81.023725868,North
091-210_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/30/2018 9:38:00 AM,11/21/2018 3:43:56 PM,11/21/2018 3:43:51 PM,"Brocade Communications Systems, Inc.",4,2,091-210_4-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,27.899326416,-81.043038035,North
091-212_3-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/30/2018 9:38:00 AM,11/21/2018 3:43:56 PM,11/21/2018 3:43:46 PM,"Brocade Communications Systems, Inc.",40,2,091-212_3-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,27.923437608,-81.060967616,North
091-214_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/30/2018 9:38:00 AM,11/21/2018 3:43:11 PM,11/21/2018 3:42:58 PM,"Brocade Communications Systems, Inc.",27,2,091-214_4-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,27.9455368337,-81.082504478,North
091-216_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/2/2018 6:20:00 PM,11/21/2018 3:42:47 PM,11/21/2018 3:42:30 PM,"Brocade Communications Systems, Inc.",31,2,091-216_4-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,27.965916820,-81.105644952,North
091-217_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:32 PM,11/21/2018 3:43:25 PM,"Brocade Communications Systems, Inc.",4,2,091-217_5-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,27.978507375,-81.117087297,North
091-219_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:11 PM,11/21/2018 3:42:48 PM,"Brocade Communications Systems, Inc.",4,2,091-219_5-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.00037374,-81.138508617,North
091-221_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:32 PM,11/21/2018 3:43:16 PM,"Brocade Communications Systems, Inc.",2,2,091-221_5-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.011488318,-81.168568139,North
091-223_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:33 PM,11/21/2018 3:43:16 PM,"Brocade Communications Systems, Inc.",21,2,091-223_5-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.030426343,-81.193460976,North
091-225_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:42:26 PM,11/21/2018 3:42:24 PM,"Brocade Communications Systems, Inc.",13,2,091-225_5-SB-SW,0,,-2,Up.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.049623012,-81.218371292,North
091-227_2-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:55 PM,11/21/2018 3:42:22 PM,"Brocade Communications Systems, Inc.",3,2,091-227_2-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 207 - 229,Fiber,Switch-NEMA,28.065592796,-81.239057016,North
091-245_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/28/2018 8:14:00 PM,11/21/2018 3:43:55 PM,11/21/2018 3:43:38 PM,"Brocade Communications Systems, Inc.",41,1,091-245_4-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.299356406,-81.358151696,North
091-248_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/4/2018 4:57:00 PM,11/21/2018 3:43:34 PM,11/21/2018 3:42:18 PM,"Brocade Communications Systems, Inc.",6,1,091-248_7-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.341189164,-81.380776995,North
091-251_9-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/10/2018 10:44:00 PM,11/21/2018 3:43:32 PM,11/21/2018 3:43:11 PM,"Brocade Communications Systems, Inc.",32,1,091-251_9-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.382943076,-81.390970624,North
091-257_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/4/2018 8:13:00 PM,11/21/2018 3:43:34 PM,11/21/2018 3:42:12 PM,"Brocade Communications Systems, Inc.",5,1,091-257_7-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.456064547,-81.426080637,North
091-261_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 9:41:00 PM,11/21/2018 3:42:48 PM,11/21/2018 3:42:30 PM,"Brocade Communications Systems, Inc.",8,1,091-261_7-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.496785428,-81.472640320,North
091-239_6-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 10:19:00 AM,11/21/2018 3:43:12 PM,11/21/2018 3:42:10 PM,"Brocade Communications Systems, Inc.",4,2,091-239_6-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.223900578,-81.320203441,North
091-243_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/15/2018 3:30:00 AM,11/21/2018 3:43:34 PM,11/21/2018 3:43:21 PM,"Brocade Communications Systems, Inc.",8,2,091-243_5-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.278602647,-81.336461957,North
091-247_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/28/2018 8:14:00 PM,11/21/2018 3:43:57 PM,11/21/2018 3:43:03 PM,"Brocade Communications Systems, Inc.",7,1,091-247_0-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.317760243,-81.371321167,North
091-250_2-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/10/2018 10:44:00 PM,11/21/2018 3:43:35 PM,11/21/2018 3:43:29 PM,"Brocade Communications Systems, Inc.",4,1,091-250_2-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.359216994,-81.387981259,North
091-253_9-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/20/2018 3:11:00 PM,11/21/2018 3:43:57 PM,11/21/2018 3:42:59 PM,"Brocade Communications Systems, Inc.",2,1,091-253_9-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.412178975,-81.391723295,North
091-256_2-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/20/2018 3:11:00 PM,11/21/2018 3:43:58 PM,11/21/2018 3:43:48 PM,"Brocade Communications Systems, Inc.",14,1,091-256_2-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.437597706,-81.412765665,North
091-257_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,7/24/2018 11:24:00 AM,11/21/2018 3:43:13 PM,11/21/2018 3:42:55 PM,"Brocade Communications Systems, Inc.",3,1,091-257_0-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.447840000,-81.419590000,North
091-259_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/25/2018 3:10:00 PM,11/21/2018 3:43:33 PM,11/21/2018 3:42:09 PM,"Brocade Communications Systems, Inc.",7,1,091-259_6-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.476360211,-81.446958095,North
091-259_6-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/30/2018 9:23:00 PM,11/21/2018 3:43:57 PM,11/21/2018 3:43:39 PM,"Brocade Communications Systems, Inc.",6,1,091-259_6-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.475961495,-81.447549683,North
091-254_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/4/2018 8:51:00 PM,11/21/2018 3:43:56 PM,11/21/2018 3:43:51 PM,"Brocade Communications Systems, Inc.",4,1,091-254_6-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.422079825,-81.394070388,North
091-260_8-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/24/2018 6:20:00 PM,11/21/2018 3:43:58 PM,11/21/2018 3:42:46 PM,"Brocade Communications Systems, Inc.",4,1,091-260_8-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.489656401,-81.458327688,North
091-261_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 9:41:00 PM,11/21/2018 3:42:51 PM,11/21/2018 3:42:12 PM,"Brocade Communications Systems, Inc.",8,1,091-261_5-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,"28.495740000	-",81.469220000,North
091-242_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/15/2018 3:30:00 AM,11/21/2018 3:42:51 PM,11/21/2018 3:42:12 PM,"Brocade Communications Systems, Inc.",9,2,091-242_5-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.262610530,-81.333330612,North
091-248_7-EB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/17/2018 8:29:00 PM,11/21/2018 3:43:58 PM,11/21/2018 3:42:37 PM,"Brocade Communications Systems, Inc.",7,3,091-248_7-EB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.340680000,-81.380870000,North
091-248_6-WB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/17/2018 9:38:00 PM,11/21/2018 3:42:28 PM,11/21/2018 3:42:22 PM,"Brocade Communications Systems, Inc.",17,3,091-248_6-WB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.340680000,-81.380870000,North
091-249_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/10/2018 10:44:00 PM,11/21/2018 3:42:28 PM,11/21/2018 3:42:12 PM,"Brocade Communications Systems, Inc.",3,1,091-249_5-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.352053724,-81.385003446,North
091-252_9-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/20/2018 3:11:00 PM,11/21/2018 3:43:35 PM,11/21/2018 3:43:23 PM,"Brocade Communications Systems, Inc.",38,1,091-252_9-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.397805932,-81.391621028,North
091-255_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/20/2018 3:11:00 PM,11/21/2018 3:43:34 PM,11/21/2018 3:43:27 PM,"Brocade Communications Systems, Inc.",30,1,091-255_7-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.431949906,-81.407697328,North
091-258_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/14/2018 8:22:00 PM,11/21/2018 3:43:35 PM,11/21/2018 3:43:27 PM,"Brocade Communications Systems, Inc.",2,1,091-258_7-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.466030049,-81.438562216,North
091-262_6-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 9:42:00 PM,11/21/2018 3:42:52 PM,11/21/2018 3:42:48 PM,"Brocade Communications Systems, Inc.",39,1,091-262_6-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.502930453,-81.484330518,North
091-233_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:36 PM,11/21/2018 3:42:08 PM,"Brocade Communications Systems, Inc.",2,2,091-233_0-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.133451288,-81.290723196,North
091-240_6-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 10:19:00 AM,11/21/2018 3:43:58 PM,11/21/2018 3:42:57 PM,"Brocade Communications Systems, Inc.",40,2,091-240_6-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.237224444,-81.325490246,North
091-244_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/4/2018 8:36:00 PM,11/21/2018 3:42:29 PM,11/21/2018 3:41:56 PM,"Brocade Communications Systems, Inc.",7,2,091-244_4-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.288932,-81.346876,North
091-247_9-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/4/2018 8:39:00 PM,11/21/2018 3:42:28 PM,11/21/2018 3:42:05 PM,"Brocade Communications Systems, Inc.",24,2,091-247_9-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.331262429,-81.376725639,North
091-256_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/10/2018 8:33:00 PM,11/21/2018 3:43:57 PM,11/21/2018 3:43:47 PM,"Brocade Communications Systems, Inc.",11,1,091-256_7-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.444604157,-81.416578652,North
091-235_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:57 PM,11/21/2018 3:43:37 PM,"Brocade Communications Systems, Inc.",3,2,091-235_5-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.16856,-81.30128,North
091-231_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:58 PM,11/21/2018 3:43:55 PM,"Brocade Communications Systems, Inc.",6,2,091-231_0-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.105911007,-81.280253007,North
091-234_8-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:57 PM,11/21/2018 3:43:51 PM,"Brocade Communications Systems, Inc.",3,2,091-234_8-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.159282394,-81.300337658,North
589-053_7-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/29/2018 11:12:00 PM,11/21/2018 3:42:57 PM,11/21/2018 3:41:53 PM,"Brocade Communications Systems, Inc.",44,34,589-053_7-SB-SW,10,,-2,Up.gif,SR 589 MM 053 - North,Fiber,Switch-NEMA,28.663966670,-82.493883330,Zone 4
589-054_1-MD-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/29/2018 11:12:00 PM,11/21/2018 3:44:03 PM,11/21/2018 3:43:35 PM,"Brocade Communications Systems, Inc.",45,34,589-054_1-MD-SW,10,,-2,Up.gif,SR 589 MM 053 - North,Fiber,Switch-NEMA,28.67019515,-82.49482942,Zone 4
091-256_1-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/20/2018 3:11:00 PM,11/21/2018 3:43:58 PM,11/21/2018 3:42:59 PM,"Brocade Communications Systems, Inc.",3,1,091-256_1-NB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.436720411,-81.411125130,North
091-257_0-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,7/20/2018 3:17:00 AM,11/21/2018 3:43:12 PM,11/21/2018 3:43:03 PM,"Brocade Communications Systems, Inc.",2,1,091-257_0-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.447840000,-81.419590000,North
091-257_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/11/2018 2:17:00 PM,11/21/2018 3:42:53 PM,11/21/2018 3:42:03 PM,"Brocade Communications Systems, Inc.",34,1,091-257_3-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.451063181,-81.422002493,North
091-259_2-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,6/24/2018 10:12:00 PM,11/21/2018 3:43:15 PM,11/21/2018 3:42:18 PM,"Brocade Communications Systems, Inc.",11,1,091-259_2-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.471221874,-81.444035293,North
091-259_6-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,8/28/2018 8:06:00 PM,11/21/2018 3:43:36 PM,11/21/2018 3:43:28 PM,"Brocade Communications Systems, Inc.",6,1,091-259_6-NB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.476360211,-81.446958095,North
091-262_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 9:41:00 PM,11/21/2018 3:43:59 PM,11/21/2018 3:43:50 PM,"Brocade Communications Systems, Inc.",2,1,091-262_4-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.501020000,-81.481570000,North
091-230_2-MD-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/7/2018 10:58:00 AM,11/21/2018 3:43:40 PM,11/21/2018 3:43:08 PM,"Brocade Communications Systems, Inc.",3,2,091-230_2-MD-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.082621498,-81.261158664,North
091-231_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:27:00 AM,11/21/2018 3:43:36 PM,11/21/2018 3:43:16 PM,"Brocade Communications Systems, Inc.",4,2,091-231_4-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.112716049,-81.282848084,North
091-233_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:36 PM,11/21/2018 3:42:30 PM,"Brocade Communications Systems, Inc.",45,2,091-233_5-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.140383043,-81.293350694,North
091-234_4-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:44:00 PM,11/21/2018 3:42:15 PM,"Brocade Communications Systems, Inc.",2,2,091-234_4-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.152704420,-81.298033457,North
091-236_3-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:27:00 AM,11/21/2018 3:42:29 PM,11/21/2018 3:42:06 PM,"Brocade Communications Systems, Inc.",3,2,091-236_3-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.180922797,-81.302673655,North
091-237_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/9/2018 11:07:00 AM,11/21/2018 3:43:14 PM,11/21/2018 3:42:09 PM,"Brocade Communications Systems, Inc.",6,2,091-237_5-SB-SW,0,,-2,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.19814,-81.30603,North
091-238_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 10:19:00 AM,11/21/2018 3:43:59 PM,11/21/2018 3:43:54 PM,"Brocade Communications Systems, Inc.",10,2,091-238_0-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.205208634,-81.307216141,North
091-239_8-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 10:19:00 AM,11/21/2018 3:43:57 PM,11/21/2018 3:43:38 PM,"Brocade Communications Systems, Inc.",1733,2,091-239_8-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.226392944,-81.321813436,North
091-241_1-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 10:19:00 AM,11/21/2018 3:43:59 PM,11/21/2018 3:43:48 PM,"Brocade Communications Systems, Inc.",33,2,091-241_1-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.244448468,-81.327788771,North
091-243_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/15/2018 3:30:00 AM,11/21/2018 3:42:53 PM,11/21/2018 3:42:04 PM,"Brocade Communications Systems, Inc.",43,2,091-243_0-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.271461157,-81.334917845,North
091-245_0-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/26/2018 6:20:00 PM,11/21/2018 3:43:15 PM,11/21/2018 3:43:08 PM,"Brocade Communications Systems, Inc.",4,2,091-245_0-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.293497543,-81.353221172,North
091-229_9-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/7/2018 10:28:00 AM,11/21/2018 3:43:36 PM,11/21/2018 3:43:27 PM,"Brocade Communications Systems, Inc.",11,2,091-229_9-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.091715364,-81.272813345,North
091-247_5-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,8/28/2018 8:14:00 PM,11/21/2018 3:44:00 PM,11/21/2018 3:43:55 PM,"Brocade Communications Systems, Inc.",59,2,091-247_5-SB-SW,0,100,0,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.324633028,-81.374116362,North
091-250_6-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/16/2018 2:39:00 PM,11/21/2018 3:43:36 PM,11/21/2018 3:43:13 PM,"Brocade Communications Systems, Inc.",3,2,091-250_6-SB-SW,0,100,0,Up-Down.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.3648900094,-81.389451173,North
091-261_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/26/2018 9:42:00 PM,11/21/2018 3:44:00 PM,11/21/2018 3:43:48 PM,"Brocade Communications Systems, Inc.",26,1,091-261_5-SB-SW,0,,-2,Up.gif,SR 091 MM 229 - 265,Fiber,Switch-NEMA,28.495740000,-81.469220000,North
589-030_5-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/2/2018 9:06:00 PM,11/21/2018 3:43:42 PM,11/21/2018 3:41:58 PM,"Brocade Communications Systems, Inc.",67,31,589-030_5-NB-SW,0,100,0,Up.gif,SR 589 MM 010 - 023,Fiber,Switch-NEMA,28.357700970,-82.544700290,Zone 4
589-009_4-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,11/2/2018 11:20:00 AM,11/21/2018 3:43:43 PM,11/21/2018 3:41:44 PM,"Brocade Communications Systems, Inc.",65,38,589-009_4-SB-SW,0,,-2,Up-Down.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.4054,-82.34321,Zone 4
589-010_6-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,10/28/2018 12:55:00 PM,11/21/2018 3:43:22 PM,11/21/2018 3:43:16 PM,"Brocade Communications Systems, Inc.",42,34,589-010_6-SB-SW,0,,-2,Up.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.081331243,-82.561594904,Zone 4
589-010_0-SB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,10/28/2018 12:55:00 PM,11/21/2018 3:42:36 PM,11/21/2018 3:42:10 PM,"Brocade Communications Systems, Inc.",59,33,589-010_0-SB-SW,0,,-2,Up-Down.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.078565,-82.560982,Zone 4
589-010_5-SB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/3/2018 1:48:00 PM,11/21/2018 3:42:37 PM,11/21/2018 3:42:08 PM,"Brocade Communications Systems, Inc.",44,28,589-010_5-SB-SW,10,,-2,Up.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.084126,-82.558237,Zone 4
589-006_3-NB-SW,12/30/1899 5:00:00 AM,2,Up-Down.gif,9/18/2018 4:46:00 PM,11/21/2018 3:43:03 PM,11/21/2018 3:42:28 PM,"Brocade Communications Systems, Inc.",46,37,589-006_3-NB-SW,0,,-2,Up-Down.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.035669595,-82.545846568,Zone 4
589-006_7-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,11/16/2018 1:36:00 PM,11/21/2018 3:43:01 PM,11/21/2018 3:42:48 PM,"Brocade Communications Systems, Inc.",49,31,589-006_7-NB-SW,0,,-2,Up.gif,SR 589 MM 003 - 010,Fiber,Switch-NEMA,28.037929436,-82.555219681,Zone 4
091-000_6X-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,9/2/2018 8:21:00 PM,11/21/2018 3:42:53 PM,11/21/2018 3:42:34 PM,"Brocade Communications Systems, Inc.",2,1,091-000_6X-NB-SW,0,100,0,Up.gif,SR 091X GoldenG Spur MM 001 - 004,Fiber,Switch-NEMA,25.93203993,-80.21245828,South
589-002_3-NB-SW,12/30/1899 5:00:00 AM,1,Up.gif,3/23/2018 7:14:00 PM,11/21/2018 3:43:57 PM,11/21/2018 3:43:06 PM,"Brocade Communications Systems, Inc.",38,24,589-002_3-NB-SW,10,,-2,Up.gif,SR 589 MM 000 - 003,Wireless,Switch-NEMA,27.977119,-82.546325,Zone 4
